image id,true label,confidence,prediction
8882,3,0.8191774,"[np.float32(1.075011e-08), np.float32(1.762663e-09), np.float32(0.000425553), np.float32(0.8191774), np.float32(3.1430056e-09), np.float32(0.1803717), np.float32(6.4365904e-06), np.float32(1.8947025e-05), np.float32(4.0114787e-09), np.float32(2.0798849e-10)]"
9703,4,1.0,"[np.float32(1.0274238e-10), np.float32(5.339866e-09), np.float32(4.385186e-10), np.float32(2.0808496e-12), np.float32(1.0), np.float32(2.109312e-13), np.float32(4.7235424e-11), np.float32(3.7903874e-11), np.float32(2.0501085e-13), np.float32(1.5844989e-11)]"
4089,5,0.9894617,"[np.float32(3.6037182e-08), np.float32(5.8789373e-09), np.float32(0.0048797964), np.float32(0.003917713), np.float32(3.359852e-06), np.float32(0.9894617), np.float32(0.0002350898), np.float32(2.2075596e-05), np.float32(0.001480008), np.float32(3.4704428e-07)]"
7764,6,1.0,"[np.float32(5.11757e-21), np.float32(5.8872855e-18), np.float32(2.7600267e-10), np.float32(2.9579239e-08), np.float32(1.038721e-12), np.float32(2.1261355e-09), np.float32(1.0), np.float32(6.013634e-15), np.float32(1.9445532e-21), np.float32(4.815872e-14)]"
3377,7,1.0,"[np.float32(9.973423e-13), np.float32(2.4824262e-16), np.float32(8.911631e-18), np.float32(1.4467482e-18), np.float32(4.877665e-16), np.float32(2.1882298e-14), np.float32(1.9543357e-25), np.float32(1.0), np.float32(4.090515e-14), np.float32(2.6761606e-14)]"
1998,8,0.8487174,"[np.float32(0.0016543654), np.float32(0.12636466), np.float32(0.017864367), np.float32(5.513906e-06), np.float32(6.175253e-08), np.float32(3.395526e-06), np.float32(0.005389885), np.float32(1.8330787e-10), np.float32(0.8487174), np.float32(4.4721224e-07)]"
4330,9,1.0,"[np.float32(3.6233295e-19), np.float32(2.3974439e-11), np.float32(1.3141243e-30), np.float32(9.632988e-31), np.float32(6.575862e-34), np.float32(3.595311e-34), np.float32(1.2437731e-33), np.float32(4.4756557e-31), np.float32(1.2619943e-14), np.float32(1.0)]"
5302,0,0.99977,"[np.float32(0.99977), np.float32(6.2742424e-12), np.float32(0.00022949652), np.float32(6.960988e-08), np.float32(1.0358289e-09), np.float32(2.0751052e-11), np.float32(9.309321e-09), np.float32(1.7043938e-15), np.float32(5.08247e-07), np.float32(3.1695485e-13)]"
5217,1,1.0,"[np.float32(2.1526786e-21), np.float32(1.0), np.float32(1.986292e-34), np.float32(2.1393699e-34), np.float32(6.974e-42), np.float32(2.57455e-40), np.float32(1.4075787e-34), np.float32(1.195355e-39), np.float32(1.5205634e-11), np.float32(1.6309716e-11)]"
8055,2,0.99995744,"[np.float32(6.5058806e-08), np.float32(2.5331592e-12), np.float32(0.99995744), np.float32(4.1678557e-08), np.float32(4.2424082e-05), np.float32(1.5191551e-09), np.float32(2.01552e-08), np.float32(3.4782147e-10), np.float32(1.09014716e-11), np.float32(3.30797e-14)]"
8114,3,0.9447239,"[np.float32(5.4247056e-14), np.float32(2.7930943e-12), np.float32(2.7111426e-09), np.float32(0.9447239), np.float32(1.7220273e-07), np.float32(0.055275865), np.float32(5.021561e-10), np.float32(2.0482858e-09), np.float32(4.061865e-13), np.float32(9.1667845e-12)]"
295,4,0.9920059,"[np.float32(2.105632e-07), np.float32(5.5349194e-18), np.float32(0.007993974), np.float32(2.9857814e-13), np.float32(0.9920059), np.float32(2.8373293e-12), np.float32(1.4810474e-08), np.float32(3.6328676e-10), np.float32(2.9252246e-16), np.float32(1.4939844e-16)]"
7294,5,0.99990463,"[np.float32(2.5184825e-11), np.float32(9.582662e-13), np.float32(7.8293695e-08), np.float32(6.481087e-05), np.float32(2.1281958e-06), np.float32(0.99990463), np.float32(7.18128e-11), np.float32(2.8404917e-05), np.float32(6.709331e-12), np.float32(1.3335395e-10)]"
380,6,1.0,"[np.float32(4.2202468e-19), np.float32(3.5206424e-16), np.float32(2.6898142e-10), np.float32(3.2807987e-16), np.float32(1.3866159e-15), np.float32(2.2695765e-19), np.float32(1.0), np.float32(3.877453e-23), np.float32(1.1216378e-19), np.float32(1.6946952e-17)]"
2658,7,1.0,"[np.float32(7.449826e-14), np.float32(4.3397763e-23), np.float32(3.1133402e-23), np.float32(1.5563213e-24), np.float32(1.5562497e-17), np.float32(5.796647e-20), np.float32(3.8115992e-34), np.float32(1.0), np.float32(2.2952882e-26), np.float32(4.2370104e-25)]"
408,8,1.0,"[np.float32(1.14243094e-10), np.float32(3.2804728e-09), np.float32(3.291431e-11), np.float32(3.791441e-08), np.float32(2.3443214e-14), np.float32(3.0993613e-13), np.float32(6.644747e-09), np.float32(2.9524334e-16), np.float32(1.0), np.float32(1.3188237e-09)]"
38,9,1.0,"[np.float32(7.878179e-33), np.float32(6.72017e-22), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(3.1996215e-30), np.float32(1.0)]"
1652,0,1.0,"[np.float32(1.0), np.float32(5.3253367e-11), np.float32(1.6945411e-12), np.float32(1.1225219e-11), np.float32(4.814405e-13), np.float32(6.6602446e-15), np.float32(1.3751744e-15), np.float32(7.5903e-14), np.float32(1.02011395e-08), np.float32(1.0905039e-14)]"
3418,1,0.99998975,"[np.float32(3.0559189e-18), np.float32(0.99998975), np.float32(1.006954e-20), np.float32(9.584995e-28), np.float32(5.008621e-24), np.float32(2.943823e-23), np.float32(3.727976e-23), np.float32(1.2341193e-25), np.float32(2.1116035e-18), np.float32(1.0200098e-05)]"
9094,2,0.99999833,"[np.float32(6.6294823e-09), np.float32(2.1560923e-15), np.float32(0.99999833), np.float32(3.722253e-08), np.float32(2.4438207e-11), np.float32(1.5064569e-10), np.float32(1.677927e-06), np.float32(1.2348445e-12), np.float32(1.587578e-12), np.float32(1.8727168e-15)]"
5890,3,0.88109154,"[np.float32(4.5121404e-08), np.float32(2.9544642e-08), np.float32(0.0067480584), np.float32(0.88109154), np.float32(0.003838415), np.float32(0.010336824), np.float32(4.8533497e-07), np.float32(0.097984426), np.float32(1.7362039e-08), np.float32(1.649245e-07)]"
1207,4,0.99998724,"[np.float32(2.5966153e-06), np.float32(1.074651e-10), np.float32(4.9788277e-06), np.float32(1.4574875e-10), np.float32(0.99998724), np.float32(4.7483864e-11), np.float32(3.509737e-12), np.float32(5.0778835e-06), np.float32(3.8402996e-09), np.float32(2.0961234e-12)]"
6441,5,0.9896959,"[np.float32(1.4103041e-10), np.float32(2.5152431e-09), np.float32(2.0078645e-05), np.float32(0.010281997), np.float32(2.059435e-09), np.float32(0.9896959), np.float32(1.9349877e-06), np.float32(1.1786055e-07), np.float32(4.884578e-09), np.float32(2.1234594e-09)]"
8150,6,1.0,"[np.float32(3.28792e-40), np.float32(1.3662542e-37), np.float32(1.6788429e-22), np.float32(4.3105814e-34), np.float32(9.019647e-31), np.float32(1.68809e-40), np.float32(1.0), np.float32(0.0), np.float32(1.642e-42), np.float32(5.99743e-40)]"
3860,7,1.0,"[np.float32(2.1074319e-26), np.float32(1.9136866e-32), np.float32(7.902748e-31), np.float32(2.8004001e-30), np.float32(2.0942862e-21), np.float32(1.200591e-18), np.float32(3.844317e-37), np.float32(1.0), np.float32(2.0831574e-34), np.float32(1.816441e-28)]"
6702,8,0.9993405,"[np.float32(1.0262763e-10), np.float32(0.00065954454), np.float32(3.7577573e-11), np.float32(2.8119632e-14), np.float32(4.9232735e-18), np.float32(2.885145e-21), np.float32(5.8279213e-09), np.float32(1.7486187e-16), np.float32(0.9993405), np.float32(9.3316174e-11)]"
2534,9,1.0,"[np.float32(3.2954842e-10), np.float32(1.9511743e-09), np.float32(1.5037081e-19), np.float32(2.944151e-19), np.float32(1.2139228e-19), np.float32(2.1907697e-21), np.float32(8.504236e-14), np.float32(2.2723627e-22), np.float32(7.6290614e-12), np.float32(1.0)]"
6350,0,1.0,"[np.float32(1.0), np.float32(1.2636603e-15), np.float32(3.2079384e-11), np.float32(4.9569e-15), np.float32(6.0101666e-09), np.float32(2.8428279e-16), np.float32(1.0406604e-16), np.float32(5.2611083e-14), np.float32(6.595157e-11), np.float32(1.1043654e-13)]"
4144,1,1.0,"[np.float32(1.0835519e-18), np.float32(1.0), np.float32(3.3674776e-24), np.float32(6.0361033e-25), np.float32(5.034249e-30), np.float32(8.497533e-27), np.float32(1.8149201e-25), np.float32(2.1777709e-29), np.float32(1.8428222e-14), np.float32(1.10219535e-10)]"
7425,2,0.9997588,"[np.float32(7.999518e-07), np.float32(9.511627e-11), np.float32(0.9997588), np.float32(1.9032202e-09), np.float32(2.5560192e-07), np.float32(2.3105742e-09), np.float32(0.00024015212), np.float32(1.8842967e-09), np.float32(5.521833e-09), np.float32(1.2529554e-11)]"
792,3,0.544971,"[np.float32(0.0018722215), np.float32(0.00019626615), np.float32(2.0669224e-05), np.float32(0.544971), np.float32(0.015855845), np.float32(0.010730158), np.float32(0.03447809), np.float32(0.009486767), np.float32(6.6299896e-07), np.float32(0.38238838)]"
1522,4,0.99999905,"[np.float32(1.6914067e-09), np.float32(1.450422e-10), np.float32(1.1158884e-07), np.float32(1.4198915e-07), np.float32(0.99999905), np.float32(1.9864841e-07), np.float32(1.3547705e-07), np.float32(3.6813734e-07), np.float32(6.40145e-11), np.float32(1.01654005e-10)]"
5372,5,0.9931758,"[np.float32(2.2830024e-10), np.float32(1.1581022e-13), np.float32(5.1338187e-13), np.float32(0.006707057), np.float32(6.610973e-11), np.float32(0.9931758), np.float32(4.8119662e-15), np.float32(1.075951e-05), np.float32(0.0001064283), np.float32(5.23358e-08)]"
1661,6,0.99999726,"[np.float32(9.422942e-20), np.float32(6.4892518e-18), np.float32(2.7523336e-10), np.float32(1.5582216e-08), np.float32(2.7360345e-06), np.float32(8.407174e-10), np.float32(0.99999726), np.float32(1.7114407e-15), np.float32(1.9083942e-19), np.float32(1.4936605e-17)]"
5430,7,0.9999927,"[np.float32(4.0818822e-17), np.float32(4.805468e-18), np.float32(5.2988575e-17), np.float32(1.6299347e-17), np.float32(4.6049866e-08), np.float32(7.252839e-06), np.float32(1.4992753e-19), np.float32(0.9999927), np.float32(2.937099e-17), np.float32(2.4373212e-16)]"
3842,8,1.0,"[np.float32(1.0063906e-08), np.float32(9.9275846e-14), np.float32(4.0319566e-17), np.float32(7.601495e-19), np.float32(2.53597e-15), np.float32(2.2570305e-20), np.float32(1.5803076e-21), np.float32(3.5503118e-17), np.float32(1.0), np.float32(9.470105e-12)]"
4297,9,1.0,"[np.float32(1.22414235e-14), np.float32(3.519836e-09), np.float32(4.485735e-26), np.float32(4.6841294e-26), np.float32(1.6313681e-28), np.float32(2.4034289e-29), np.float32(9.288778e-27), np.float32(3.4631086e-26), np.float32(4.864415e-13), np.float32(1.0)]"
2782,0,0.57726073,"[np.float32(0.57726073), np.float32(0.3981895), np.float32(0.0042546513), np.float32(9.2547925e-06), np.float32(0.00011357017), np.float32(4.152746e-06), np.float32(1.5166787e-08), np.float32(0.0010709731), np.float32(0.017903384), np.float32(0.0011937923)]"
7413,1,0.9982047,"[np.float32(7.905896e-09), np.float32(0.9982047), np.float32(1.6463976e-07), np.float32(4.1413326e-09), np.float32(1.2025215e-07), np.float32(1.8958803e-10), np.float32(3.140674e-06), np.float32(9.418409e-11), np.float32(0.0017902509), np.float32(1.6519787e-06)]"
9077,2,0.97144675,"[np.float32(4.8606903e-06), np.float32(1.0343219e-09), np.float32(0.97144675), np.float32(0.001042589), np.float32(0.027457666), np.float32(2.7445944e-07), np.float32(4.779018e-05), np.float32(8.478556e-09), np.float32(1.8755719e-08), np.float32(1.1018948e-10)]"
7979,3,0.99560344,"[np.float32(5.4531005e-14), np.float32(1.7150722e-15), np.float32(7.9474795e-11), np.float32(0.99560344), np.float32(1.648174e-11), np.float32(0.0043965317), np.float32(9.576384e-11), np.float32(3.601337e-11), np.float32(3.829943e-14), np.float32(2.55463e-16)]"
5402,4,0.99999166,"[np.float32(9.891015e-12), np.float32(1.4485339e-14), np.float32(6.714307e-08), np.float32(2.2366162e-10), np.float32(0.99999166), np.float32(1.8855027e-06), np.float32(1.9613081e-08), np.float32(6.3556563e-06), np.float32(1.6792192e-15), np.float32(1.3087593e-13)]"
6674,5,0.9999999,"[np.float32(1.0553283e-15), np.float32(1.1808238e-18), np.float32(1.07296216e-07), np.float32(3.388895e-09), np.float32(6.6637095e-20), np.float32(0.9999999), np.float32(8.7302765e-16), np.float32(1.1875283e-13), np.float32(7.589626e-16), np.float32(2.0719348e-19)]"
3212,6,1.0,"[np.float32(9.458371e-12), np.float32(5.3475024e-12), np.float32(1.7904197e-09), np.float32(3.3321754e-10), np.float32(1.2552524e-08), np.float32(8.5974283e-10), np.float32(1.0), np.float32(2.383508e-13), np.float32(4.5960645e-14), np.float32(5.1469406e-12)]"
8535,7,0.9996171,"[np.float32(9.982763e-15), np.float32(7.752542e-17), np.float32(5.6196198e-14), np.float32(2.4389225e-11), np.float32(2.027722e-12), np.float32(0.00038284174), np.float32(1.6519126e-20), np.float32(0.9996171), np.float32(2.3567398e-15), np.float32(3.5259597e-16)]"
2600,8,0.99999976,"[np.float32(2.8335106e-07), np.float32(1.9017199e-12), np.float32(6.44464e-11), np.float32(9.406777e-18), np.float32(1.4683108e-12), np.float32(2.9738465e-20), np.float32(2.235041e-16), np.float32(5.369213e-18), np.float32(0.99999976), np.float32(5.9951805e-12)]"
8670,9,0.99983776,"[np.float32(1.1607525e-08), np.float32(0.00016216899), np.float32(2.3425456e-11), np.float32(1.254058e-12), np.float32(6.969527e-11), np.float32(2.8318486e-11), np.float32(5.8579537e-09), np.float32(1.1881263e-13), np.float32(2.886726e-08), np.float32(0.99983776)]"
2368,0,0.99999976,"[np.float32(0.99999976), np.float32(7.759009e-15), np.float32(2.8910696e-07), np.float32(9.930281e-12), np.float32(1.0630399e-18), np.float32(1.0460248e-13), np.float32(5.8705634e-15), np.float32(3.3939636e-18), np.float32(1.6507986e-14), np.float32(5.9987767e-18)]"
9351,1,0.9999349,"[np.float32(3.3297e-27), np.float32(0.9999349), np.float32(2.41879e-35), np.float32(2.520094e-39), np.float32(2.2e-44), np.float32(7.379362e-38), np.float32(4.5410486e-35), np.float32(4.9027e-41), np.float32(2.3025348e-23), np.float32(6.508177e-05)]"
7775,2,1.0,"[np.float32(9.4138e-10), np.float32(2.632935e-12), np.float32(1.0), np.float32(2.1501403e-12), np.float32(2.3147004e-13), np.float32(3.3867886e-09), np.float32(3.8843533e-15), np.float32(2.3741522e-09), np.float32(6.0925306e-16), np.float32(2.3666614e-16)]"
716,3,1.0,"[np.float32(2.8775593e-14), np.float32(1.9475751e-13), np.float32(2.474498e-09), np.float32(1.0), np.float32(1.441511e-08), np.float32(5.8703367e-09), np.float32(4.874063e-10), np.float32(5.099602e-10), np.float32(4.0752306e-13), np.float32(8.489943e-14)]"
2800,4,0.9568759,"[np.float32(3.5750415e-07), np.float32(6.689405e-08), np.float32(0.00030628144), np.float32(9.677592e-07), np.float32(0.9568759), np.float32(6.661751e-08), np.float32(0.042816322), np.float32(2.3751061e-09), np.float32(2.1069704e-09), np.float32(7.0192105e-09)]"
2818,5,0.9995209,"[np.float32(1.4897208e-13), np.float32(4.940976e-10), np.float32(1.4254549e-09), np.float32(0.00031797105), np.float32(5.0950294e-10), np.float32(0.9995209), np.float32(0.00016108749), np.float32(8.590949e-14), np.float32(1.2617081e-09), np.float32(1.7524416e-11)]"
5121,6,1.0,"[np.float32(2.2920055e-27), np.float32(1.3284673e-25), np.float32(4.029593e-15), np.float32(7.510322e-13), np.float32(2.3478139e-16), np.float32(2.4977375e-24), np.float32(1.0), np.float32(2.3791437e-31), np.float32(1.6742027e-26), np.float32(3.4268045e-23)]"
5929,7,0.9967282,"[np.float32(1.1735327e-15), np.float32(2.2521145e-24), np.float32(2.8271012e-17), np.float32(9.6886344e-12), np.float32(8.769908e-13), np.float32(0.0032717707), np.float32(1.4466757e-26), np.float32(0.9967282), np.float32(7.72564e-21), np.float32(4.057562e-20)]"
4096,8,0.99999976,"[np.float32(1.9840225e-07), np.float32(1.2642047e-08), np.float32(9.0844124e-11), np.float32(3.719348e-12), np.float32(9.50767e-13), np.float32(4.1710887e-14), np.float32(7.808823e-14), np.float32(1.2217116e-14), np.float32(0.99999976), np.float32(5.4306115e-09)]"
6114,9,1.0,"[np.float32(3.385043e-10), np.float32(9.386494e-10), np.float32(9.256795e-21), np.float32(8.674063e-19), np.float32(2.0619184e-22), np.float32(2.631202e-24), np.float32(1.3352087e-18), np.float32(2.873827e-16), np.float32(1.0322596e-14), np.float32(1.0)]"
6653,0,0.9553922,"[np.float32(0.9553922), np.float32(2.5835726e-07), np.float32(0.02887246), np.float32(0.0059591117), np.float32(9.599333e-08), np.float32(1.2458825e-05), np.float32(1.8429205e-10), np.float32(0.00021008456), np.float32(0.009553138), np.float32(1.7650504e-07)]"
572,1,0.9999999,"[np.float32(1.3234021e-13), np.float32(0.9999999), np.float32(3.0411692e-18), np.float32(7.3422123e-16), np.float32(3.4955934e-22), np.float32(3.1721018e-18), np.float32(3.564069e-18), np.float32(1.1782236e-17), np.float32(7.6342005e-08), np.float32(5.015356e-12)]"
3304,2,0.99974054,"[np.float32(1.4796185e-06), np.float32(6.648753e-09), np.float32(0.99974054), np.float32(8.397349e-06), np.float32(1.7926828e-08), np.float32(6.859552e-07), np.float32(1.97838e-06), np.float32(0.0002404342), np.float32(7.4343056e-08), np.float32(6.4888136e-06)]"
8203,3,1.0,"[np.float32(3.4427937e-13), np.float32(1.3356387e-15), np.float32(1.0842023e-08), np.float32(1.0), np.float32(7.242958e-12), np.float32(2.0106068e-08), np.float32(2.871708e-11), np.float32(6.145641e-14), np.float32(4.2085478e-13), np.float32(2.6978173e-15)]"
5296,4,0.99998677,"[np.float32(8.334281e-10), np.float32(8.768475e-09), np.float32(1.2753635e-05), np.float32(2.134439e-07), np.float32(0.99998677), np.float32(2.6706264e-08), np.float32(1.568501e-07), np.float32(2.370022e-09), np.float32(1.0667e-07), np.float32(6.7107944e-11)]"
9737,5,0.99842167,"[np.float32(3.6964892e-07), np.float32(5.142683e-11), np.float32(3.7566004e-08), np.float32(1.6099551e-06), np.float32(1.2535395e-07), np.float32(0.99842167), np.float32(5.1423008e-11), np.float32(0.0015761853), np.float32(2.9742795e-11), np.float32(3.2091345e-09)]"
3703,6,0.9999993,"[np.float32(9.471683e-13), np.float32(1.4781119e-15), np.float32(6.9875755e-10), np.float32(7.247455e-07), np.float32(2.3926558e-10), np.float32(1.4335393e-12), np.float32(0.9999993), np.float32(2.5969652e-18), np.float32(1.4205477e-16), np.float32(5.991913e-14)]"
7426,7,1.0,"[np.float32(1.2087733e-37), np.float32(3.9e-44), np.float32(3e-45), np.float32(9.08e-43), np.float32(1.0865752e-30), np.float32(4.790778e-29), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0)]"
8717,8,1.0,"[np.float32(5.028513e-10), np.float32(2.8354038e-12), np.float32(1.1737002e-20), np.float32(4.688541e-20), np.float32(7.944652e-21), np.float32(1.11088355e-23), np.float32(1.1466016e-23), np.float32(1.3695797e-20), np.float32(1.0), np.float32(5.6072376e-11)]"
8512,9,0.7932248,"[np.float32(2.8327251e-16), np.float32(0.20677513), np.float32(1.7644692e-17), np.float32(1.8529539e-17), np.float32(6.0451724e-26), np.float32(1.3689217e-18), np.float32(2.0630242e-12), np.float32(7.600378e-21), np.float32(2.1305345e-12), np.float32(0.7932248)]"
9208,0,0.999997,"[np.float32(0.999997), np.float32(1.2185359e-07), np.float32(2.3306777e-07), np.float32(1.4136566e-06), np.float32(6.0733015e-08), np.float32(3.247637e-08), np.float32(1.284941e-10), np.float32(2.7355435e-10), np.float32(1.0231743e-06), np.float32(3.9023076e-10)]"
4980,1,0.9999349,"[np.float32(1.3825894e-17), np.float32(0.9999349), np.float32(5.670274e-29), np.float32(2.303424e-29), np.float32(3.6858114e-34), np.float32(1.2045975e-30), np.float32(1.2723478e-22), np.float32(2.1904761e-29), np.float32(1.1432491e-12), np.float32(6.5042805e-05)]"
1321,2,0.9999989,"[np.float32(6.442616e-08), np.float32(1.6986945e-12), np.float32(0.9999989), np.float32(4.6983337e-07), np.float32(4.9768176e-11), np.float32(3.936088e-10), np.float32(4.843917e-07), np.float32(6.1379596e-11), np.float32(4.0762758e-09), np.float32(5.792805e-13)]"
2633,3,1.0,"[np.float32(2.2794379e-15), np.float32(1.3206452e-18), np.float32(3.986502e-10), np.float32(1.0), np.float32(1.1940114e-15), np.float32(3.84873e-09), np.float32(1.6873497e-15), np.float32(2.3449342e-10), np.float32(4.5554097e-15), np.float32(2.0730835e-17)]"
8667,4,0.98142195,"[np.float32(9.0867746e-07), np.float32(2.4979145e-13), np.float32(9.6373146e-11), np.float32(1.7019164e-09), np.float32(0.98142195), np.float32(0.00051398756), np.float32(3.232108e-14), np.float32(0.018063115), np.float32(1.3379991e-13), np.float32(1.6721696e-12)]"
2022,5,0.99402595,"[np.float32(1.0212874e-07), np.float32(4.047065e-08), np.float32(1.4359459e-06), np.float32(0.005212465), np.float32(4.3828695e-12), np.float32(0.99402595), np.float32(0.0007595112), np.float32(6.807998e-10), np.float32(1.5594062e-10), np.float32(4.183366e-07)]"
140,6,0.99995816,"[np.float32(4.7577758e-11), np.float32(9.81334e-12), np.float32(9.800317e-07), np.float32(4.0815135e-05), np.float32(1.696605e-08), np.float32(4.955901e-10), np.float32(0.99995816), np.float32(1.7279648e-14), np.float32(1.3395809e-11), np.float32(7.673252e-12)]"
1296,7,0.5950515,"[np.float32(0.001870997), np.float32(1.02704e-05), np.float32(0.05695968), np.float32(0.20404115), np.float32(0.0067328247), np.float32(0.1353118), np.float32(1.0061202e-05), np.float32(0.5950515), np.float32(5.2956602e-06), np.float32(6.2849454e-06)]"
120,8,1.0,"[np.float32(1.3491295e-11), np.float32(1.8648186e-14), np.float32(8.670722e-19), np.float32(8.3409016e-20), np.float32(2.0921033e-24), np.float32(1.150264e-23), np.float32(1.8619153e-21), np.float32(8.4508894e-26), np.float32(1.0), np.float32(3.1425458e-18)]"
660,9,0.9999999,"[np.float32(5.399606e-09), np.float32(6.035603e-08), np.float32(2.3955794e-14), np.float32(1.9283311e-10), np.float32(1.146095e-14), np.float32(1.0969456e-14), np.float32(2.5367627e-12), np.float32(4.713574e-13), np.float32(7.856182e-10), np.float32(0.9999999)]"
1725,0,1.0,"[np.float32(1.0), np.float32(2.8674207e-12), np.float32(1.561639e-15), np.float32(5.503274e-19), np.float32(5.59786e-17), np.float32(7.011766e-23), np.float32(1.5792875e-23), np.float32(4.307167e-17), np.float32(2.1247913e-11), np.float32(1.488552e-12)]"
5899,1,1.0,"[np.float32(1.0634173e-18), np.float32(1.0), np.float32(5.2570022e-23), np.float32(8.151218e-30), np.float32(9.6305015e-36), np.float32(3.2310034e-33), np.float32(6.3056886e-25), np.float32(4.013942e-31), np.float32(3.9882814e-14), np.float32(1.7068554e-15)]"
832,2,1.0,"[np.float32(4.600534e-08), np.float32(5.8790244e-19), np.float32(1.0), np.float32(1.8270944e-13), np.float32(4.7436146e-14), np.float32(8.622142e-18), np.float32(1.7432434e-16), np.float32(1.8616779e-13), np.float32(3.0157437e-17), np.float32(6.4492106e-20)]"
7518,3,0.9457479,"[np.float32(7.285702e-07), np.float32(2.2803326e-07), np.float32(0.0014588466), np.float32(0.9457479), np.float32(0.04874009), np.float32(0.00016182361), np.float32(0.0038887812), np.float32(1.2059265e-06), np.float32(3.2248934e-07), np.float32(9.231002e-08)]"
1919,4,0.85940397,"[np.float32(2.044912e-11), np.float32(2.941746e-13), np.float32(0.09703609), np.float32(4.6238604e-09), np.float32(0.85940397), np.float32(8.654862e-07), np.float32(3.510809e-10), np.float32(0.04355901), np.float32(8.6885086e-17), np.float32(2.4862081e-15)]"
4626,5,0.9999958,"[np.float32(2.0701683e-12), np.float32(1.7268305e-14), np.float32(1.6363648e-11), np.float32(7.000779e-08), np.float32(2.8018926e-13), np.float32(0.9999958), np.float32(1.02975e-14), np.float32(4.0511377e-06), np.float32(3.67185e-14), np.float32(6.5334223e-13)]"
8902,6,0.9999528,"[np.float32(1.697201e-12), np.float32(1.034305e-08), np.float32(2.5464075e-07), np.float32(4.6936744e-05), np.float32(3.1060077e-10), np.float32(7.807273e-12), np.float32(0.9999528), np.float32(1.735302e-13), np.float32(4.579716e-12), np.float32(3.0184579e-12)]"
6357,7,0.9996629,"[np.float32(3.316231e-21), np.float32(6.059333e-23), np.float32(3.416288e-18), np.float32(3.4059412e-19), np.float32(0.00033711505), np.float32(4.295864e-09), np.float32(1.5606078e-21), np.float32(0.9996629), np.float32(4.6994858e-23), np.float32(3.533389e-18)]"
4812,8,0.9976605,"[np.float32(0.00233947), np.float32(2.3952512e-10), np.float32(5.038347e-09), np.float32(1.4477038e-10), np.float32(5.4003175e-09), np.float32(1.089703e-11), np.float32(2.3685515e-10), np.float32(2.9542868e-12), np.float32(0.9976605), np.float32(1.2367182e-08)]"
2116,9,1.0,"[np.float32(2.3096955e-16), np.float32(2.9464983e-12), np.float32(1.6180837e-31), np.float32(1.0661664e-27), np.float32(6.0500487e-33), np.float32(8.254462e-34), np.float32(2.6238885e-29), np.float32(6.78328e-27), np.float32(1.7508352e-15), np.float32(1.0)]"
5437,0,0.99115646,"[np.float32(0.99115646), np.float32(3.1847438e-05), np.float32(2.1424454e-10), np.float32(1.2292285e-10), np.float32(3.112864e-08), np.float32(9.587454e-12), np.float32(1.774657e-13), np.float32(7.3004276e-13), np.float32(0.0074707535), np.float32(0.0013409687)]"
4015,1,1.0,"[np.float32(7.442855e-32), np.float32(1.0), np.float32(1.3528825e-32), np.float32(1.224785e-39), np.float32(0.0), np.float32(5.411539e-38), np.float32(1.1688969e-35), np.float32(1.5005e-41), np.float32(1.4633869e-28), np.float32(9.5310027e-17)]"
873,2,0.99991274,"[np.float32(9.361364e-09), np.float32(4.384272e-16), np.float32(0.99991274), np.float32(3.9212522e-05), np.float32(5.2616964e-09), np.float32(1.1523194e-05), np.float32(3.6450674e-05), np.float32(2.1867731e-12), np.float32(2.3657803e-10), np.float32(2.3712001e-15)]"
6201,3,0.99685884,"[np.float32(1.5553681e-08), np.float32(3.4924197e-10), np.float32(2.0475125e-05), np.float32(0.99685884), np.float32(3.182099e-10), np.float32(0.003117026), np.float32(3.560005e-06), np.float32(4.3196615e-09), np.float32(6.9349234e-08), np.float32(1.1808334e-08)]"
8198,4,0.9999999,"[np.float32(1.9266757e-11), np.float32(9.032312e-17), np.float32(8.051151e-08), np.float32(5.183756e-09), np.float32(0.9999999), np.float32(7.68246e-16), np.float32(6.871313e-14), np.float32(1.3618569e-15), np.float32(4.0537057e-15), np.float32(7.1830796e-17)]"
8161,5,0.9741708,"[np.float32(1.621929e-11), np.float32(3.1771593e-14), np.float32(2.8822347e-10), np.float32(0.00044886358), np.float32(0.00019911666), np.float32(0.9741708), np.float32(7.644708e-12), np.float32(0.025181247), np.float32(1.39085495e-14), np.float32(7.898026e-14)]"
9762,6,1.0,"[np.float32(2.6958667e-27), np.float32(5.537088e-28), np.float32(1.1666497e-16), np.float32(5.0332606e-11), np.float32(3.9653352e-22), np.float32(2.1522556e-25), np.float32(1.0), np.float32(4.896655e-34), np.float32(4.7735693e-24), np.float32(1.0027174e-27)]"
203,7,1.0,"[np.float32(8.950718e-16), np.float32(2.445932e-19), np.float32(4.1062696e-20), np.float32(5.2131834e-17), np.float32(2.9852792e-14), np.float32(2.0538167e-15), np.float32(5.425284e-23), np.float32(1.0), np.float32(5.745306e-21), np.float32(2.0995001e-15)]"
